Row_ID,Observer,Site,Date,Time,Weather,General Comments,Period_Count,Sex,Age,Group,Traveler,Sidewalk,Bike_Lane_With,Bike_Lane_Against,Street_With_Traffic,Street_Against_Traffic,Comments,Not_Recommended,Infrastructure_Crossed
1165,KL,E 4th St,5/1/21,Noon,Cloudy,74F,118,f,a,y,w,1,0,0,0,0,,0,0
1166,KL,E 4th St,5/1/21,Noon,Cloudy,74F,119,m,a,n,w,0,1,0,0,0,,1,0
1167,KL,E 4th St,5/1/21,Noon,Cloudy,74F,120,m,a,n,w,0,1,0,0,0,,1,0
1169,KL,E 4th St,5/1/21,Noon,Cloudy,74F,122,f,a,n,c,0,0,0,1,0,,1,0
1170,KL,E 4th St,5/1/21,Noon,Cloudy,74F,123,f,a,y,c,1,0,0,0,0,,1,0
1171,KL,E 4th St,5/1/21,Noon,Cloudy,74F,124,m,a,y,c,0,1,0,0,0,,0,0
1172,KL,E 4th St,5/1/21,Noon,Cloudy,74F,125,m,a,n,c,0,1,0,0,0,,0,0
1173,KL,E 4th St,5/1/21,Noon,Cloudy,74F,126,m,a,n,c,0,1,0,0,0,,0,0
1174,KL,E 4th St,5/1/21,Noon,Cloudy,74F,127,m,a,n,dw,1,0,0,0,0,,0,0
1175,KL,E 4th St,5/1/21,Noon,Cloudy,74F,128,m,a,n,c,0,1,0,0,0,,0,0
1176,KL,E 4th St,5/1/21,Noon,Cloudy,74F,129,f,a,n,w,0,1,0,0,0,,1,0
1177,KL,E 4th St,5/1/21,Noon,Cloudy,74F,130,m,a,n,dw,1,0,0,0,0,,0,0
1178,KL,E 4th St,5/1/21,Noon,Cloudy,74F,131,m,a,y,e,0,1,0,0,0,,0,0
1179,KL,E 4th St,5/1/21,Noon,Cloudy,74F,132,f,a,y,e,0,1,0,0,0,,0,0
1180,KL,E 4th St,5/1/21,Noon,Cloudy,74F,133,m,a,n,c,0,1,0,0,0,,0,0
1181,KL,E 4th St,5/1/21,Noon,Cloudy,74F,134,m,a,n,e,0,0,0,1,0,,1,0
1182,KL,E 4th St,5/1/21,Noon,Cloudy,74F,135,m,a,n,c,0,1,0,0,0,,0,0
1184,KL,E 4th St,5/1/21,Noon,Cloudy,74F,137,f,a,n,c,0,1,0,0,0,,0,0
1185,KL,E 4th St,5/1/21,Noon,Cloudy,74F,138,m,a,n,c,0,1,0,0,0,,0,0
1186,KL,E 4th St,5/1/21,Noon,Cloudy,74F,139,m,a,y,c,0,0,0,1,0,,1,0
1188,KL,E 4th St,5/1/21,Noon,Cloudy,74F,141,m,a,y,c,0,1,0,0,0,,0,0
1189,KL,E 4th St,5/1/21,Noon,Cloudy,74F,142,f,a,y,c,0,1,0,0,0,,0,0
1190,KL,E 4th St,5/1/21,Noon,Cloudy,74F,143,m,a,n,c,0,0,0,1,0,,1,0
1191,KL,E 4th St,5/1/21,Noon,Cloudy,74F,144,f,a,n,c,0,1,0,0,0,,0,0
1193,KL,E 4th St,5/1/21,Noon,Cloudy,74F,146,f,a,y,e,0,1,0,0,0,,0,0
1194,KL,E 4th St,5/1/21,Noon,Cloudy,74F,147,m,a,n,c,0,1,0,0,0,,0,0
1195,KL,E 4th St,5/1/21,Noon,Cloudy,74F,148,m,a,n,c,0,1,0,0,0,,0,0
1196,KL,E 4th St,5/1/21,Noon,Cloudy,74F,149,m,a,n,c,0,1,0,0,0,,0,0
1197,KL,E 4th St,5/1/21,Noon,Cloudy,74F,150,f,a,n,r,1,0,0,0,0,,0,0
1198,KL,E 4th St,5/1/21,Noon,Cloudy,74F,151,f,a,n,c,0,1,0,0,0,,0,0
1199,KL,E 4th St,5/1/21,Noon,Cloudy,74F,152,m,a,n,dw,0,0,0,0,1,,1,0
1200,KL,E 4th St,5/1/21,Noon,Cloudy,74F,153,m,a,y,w,1,0,0,0,0,,0,0
1201,KL,E 4th St,5/1/21,Noon,Cloudy,74F,154,m,a,y,w,1,0,0,0,0,,0,0
1202,KL,E 4th St,5/1/21,Noon,Cloudy,74F,155,m,a,n,c,0,0,0,1,0,,1,0
1204,KL,E 4th St,5/1/21,Noon,Cloudy,74F,157,f,a,y,w,0,0,1,0,0,,1,0
1205,KL,E 4th St,5/1/21,Noon,Cloudy,74F,158,m,a,y,w,0,0,1,0,0,,1,0
1206,KL,E 4th St,5/1/21,Noon,Cloudy,74F,159,m,a,y,w,0,1,0,0,0,,1,0
1207,KL,E 4th St,5/1/21,Noon,Cloudy,74F,160,m,a,y,w,0,0,1,0,0,,1,0
1208,KL,E 4th St,5/1/21,Noon,Cloudy,74F,161,m,a,y,w,0,1,0,0,0,,1,0
1209,KL,E 4th St,5/1/21,Noon,Cloudy,74F,162,m,a,y,c,0,1,0,0,0,,0,0
1210,KL,E 4th St,5/1/21,Noon,Cloudy,74F,163,f,a,y,c,1,0,0,0,0,,1,0
1211,KL,E 4th St,5/1/21,Noon,Cloudy,74F,164,m,a,n,c,0,1,0,0,0,,0,0
1212,KL,E 4th St,5/1/21,Noon,Cloudy,74F,165,f,a,y,w,1,0,0,0,0,,0,0
1214,KL,E 4th St,5/1/21,Noon,Cloudy,74F,167,f,a,y,w,0,1,0,0,0,,1,0
1215,KL,E 4th St,5/1/21,Noon,Cloudy,74F,168,m,a,n,c,0,1,0,0,0,,0,0
1216,KL,E 4th St,5/1/21,Noon,Cloudy,74F,169,m,a,n,w,1,0,0,0,0,,0,0
1217,KL,E 4th St,5/1/21,Noon,Cloudy,74F,170,f,a,n,c,0,0,0,1,0,,1,0
1220,KL,E 4th St,5/1/21,Noon,Cloudy,74F,173,m,a,y,e,0,1,0,0,0,,0,0
1222,KL,E 4th St,5/1/21,Noon,Cloudy,74F,175,f,a,n,c,0,0,0,1,0,,1,0
1223,KL,E 4th St,5/1/21,Noon,Cloudy,74F,176,m,a,n,e,0,1,0,0,0,,0,0
1224,KL,E 4th St,5/1/21,Noon,Cloudy,74F,177,m,a,n,c,0,1,0,0,0,,0,0
1226,KL,E 4th St,5/1/21,Noon,Cloudy,74F,179,m,a,n,dw,1,0,0,0,0,,0,0
1227,KL,E 4th St,5/1/21,Noon,Cloudy,74F,180,m,a,n,c,0,0,0,1,0,,1,0
1229,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,2,f,a,n,w,1,0,0,0,0,,0,0
1230,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,3,m,a,y,w,1,0,0,0,0,,0,0
1231,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,4,f,a,y,w,1,0,0,0,0,,0,0
1232,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,5,m,a,n,e,1,0,0,0,0,,1,0
1233,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,6,m,a,n,c,0,1,0,0,0,,0,0
1235,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,8,f,a,y,w,1,0,0,0,0,,0,0
1236,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,9,m,a,y,w,1,0,0,0,0,,0,0
1238,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,11,m,a,n,c,0,1,0,0,0,,0,0
1239,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,12,f,a,n,w,1,0,0,0,0,,0,0
1240,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,13,m,a,n,c,0,1,0,0,0,,0,0
1241,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,14,f,a,n,w,1,0,0,0,0,,0,0
1242,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,15,m,a,n,w,1,0,0,0,0,,0,0
1243,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,16,m,a,y,w,1,0,0,0,0,,0,0
1244,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,17,f,a,y,w,1,0,0,0,0,,0,0
1245,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,18,m,a,y,c,0,1,0,0,0,,0,0
1247,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,20,m,a,n,c,0,1,0,0,0,,0,0
1248,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,21,m,a,n,c,0,1,0,0,0,,0,0
1251,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,24,f,a,y,c,0,1,0,0,0,,0,0
1252,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,25,m,a,y,c,0,0,1,0,0,,1,0
1253,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,26,f,a,y,c,0,1,0,0,0,,0,0
1254,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,27,m,a,y,c,0,0,1,0,0,,1,0
1255,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,28,f,a,n,w,1,0,0,0,0,,0,0
1256,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,29,f,a,n,r,1,0,0,0,0,,0,0
1257,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,30,m,a,n,w,1,0,0,0,0,,0,0
1258,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,31,m,a,n,w,1,0,0,0,0,,0,0
1260,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,33,f,a,y,w,1,0,0,0,0,,0,0
1261,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,34,f,a,y,w,1,0,0,0,0,,0,0
1262,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,35,m,a,n,c,0,1,0,0,0,,0,0
1263,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,36,m,a,y,w,1,0,0,0,0,,0,0
1265,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,38,f,a,n,w,1,0,0,0,0,,0,0
1266,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,39,f,a,n,w,1,0,0,0,0,,0,0
1267,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,40,m,a,n,o,0,1,0,0,0,Skateboard,0,0
1271,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,44,m,a,n,w,1,0,0,0,0,,0,0
1272,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,45,m,a,y,w,1,0,0,0,0,,0,0
1273,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,46,m,a,y,w,1,0,0,0,0,,0,0
1274,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,47,m,a,y,w,1,0,0,0,0,,0,0
1275,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,48,m,a,n,c,0,1,0,0,0,,0,0
1276,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,49,m,a,n,c,0,1,0,0,0,,0,0
1277,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,50,m,a,n,e,0,1,0,0,0,,0,0
1278,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,51,m,a,n,c,0,1,0,0,0,,0,0
1279,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,52,f,a,n,c,0,1,0,0,0,,0,0
1280,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,53,m,a,n,c,0,1,0,0,0,,0,0
1281,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,54,m,a,n,r,0,0,1,0,0,,1,0
1282,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,55,m,a,n,o,0,1,0,0,0,Skateboard,0,0
1284,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,57,f,a,y,c,0,1,0,0,0,,0,0
1285,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,58,m,a,n,w,1,0,0,0,0,,0,0
1287,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,60,m,a,n,w,1,0,0,0,0,,0,0
1288,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,61,m,a,n,w,1,0,0,0,0,,0,0
1289,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,62,m,a,n,w,1,0,0,0,0,,0,0
1290,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,63,m,a,n,w,1,0,0,0,0,,0,0
1292,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,65,m,a,y,e,0,1,0,0,0,,0,0
1293,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,66,m,a,y,e,0,0,1,0,0,,1,0
1295,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,68,f,a,n,w,0,0,1,0,0,,1,0
1297,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,70,m,a,n,c,0,0,0,1,0,,1,0
1298,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,71,f,a,n,w,1,0,0,0,0,,0,0
1299,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,72,m,a,y,w,1,0,0,0,0,,0,0
1300,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,73,m,a,y,w,1,0,0,0,0,,0,0
1301,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,74,m,a,n,w,1,0,0,0,0,,0,0
1303,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,76,m,a,n,c,0,1,0,0,0,,0,0
1304,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,77,m,a,n,c,0,1,0,0,0,,0,0
1307,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,80,f,a,n,c,0,1,0,0,0,,0,0
1308,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,81,m,a,n,w,1,0,0,0,0,,0,0
1309,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,82,m,a,n,w,1,0,0,0,0,,0,0
1310,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,83,m,a,n,dw,1,0,0,0,0,,0,0
1312,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,85,m,a,n,w,1,0,0,0,0,,0,0
1314,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,87,m,a,y,e,1,0,0,0,0,,1,0
1315,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,88,m,a,y,e,1,0,0,0,0,,1,0
1316,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,89,f,a,n,w,1,0,0,0,0,,0,0
1317,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,90,f,a,y,e,0,1,0,0,0,,0,0
1319,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,92,f,a,n,c,0,1,0,0,0,,0,0
1320,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,93,m,a,y,c,0,1,0,0,0,,0,0
1321,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,94,f,a,y,c,0,1,0,0,0,,0,0
1322,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,95,f,a,n,e,0,1,0,0,0,,0,0
1323,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,96,f,a,n,w,1,0,0,0,0,,0,0
1324,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,97,m,a,y,w,1,0,0,0,0,,0,0
1325,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,98,f,a,y,w,1,0,0,0,0,,0,0
1326,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,99,m,a,n,c,0,1,0,0,0,,0,0
1328,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,101,m,a,n,w,1,0,0,0,0,,0,0
1329,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,102,m,a,n,c,0,1,0,0,0,,0,0
1331,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,104,f,a,y,w,1,0,0,0,0,,0,0
1332,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,105,f,a,y,w,1,0,0,0,0,,0,0
1333,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,106,m,a,n,e,0,1,0,0,0,,0,0
1334,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,107,m,a,n,w,1,0,0,0,0,,0,0
1335,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,108,m,a,n,c,0,1,0,0,0,,0,0
1336,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,109,m,a,n,w,1,0,0,0,0,,0,0
1337,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,110,f,a,n,w,1,0,0,0,0,,0,0
1340,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,113,m,a,n,o,0,1,0,0,0,Skateboard,0,0
1341,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,114,m,a,n,c,0,1,0,0,0,,0,0
1342,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,115,m,a,n,w,1,0,0,0,0,,0,0
1346,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,119,f,a,n,w,1,0,0,0,0,,0,0
1347,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,120,f,a,n,w,1,0,0,0,0,,0,0
1350,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,123,m,a,n,w,1,0,0,0,0,,0,0
1351,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,124,m,a,y,w,1,0,0,0,0,,0,0
1352,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,125,f,a,y,dw,1,0,0,0,0,,0,0
1353,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,126,m,a,n,e,0,1,0,0,0,,0,0
1354,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,127,m,a,y,w,1,0,0,0,0,,0,0
1355,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,128,f,a,y,w,1,0,0,0,0,,0,0
1357,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,130,m,a,y,w,1,0,0,0,0,,0,0
1358,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,131,m,a,y,w,1,0,0,0,0,,0,0
1359,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,132,m,a,y,w,1,0,0,0,0,,0,0
1361,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,134,f,a,n,w,1,0,0,0,0,,0,0
1362,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,135,m,a,n,c,0,1,0,0,0,,0,0
1363,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,136,m,a,y,c,0,1,0,0,0,,0,0
1364,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,137,m,a,y,c,0,0,1,0,0,,1,0
1365,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,138,f,a,n,c,0,1,0,0,0,,0,0
1366,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,139,m,a,n,w,1,0,0,0,0,,0,0
1367,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,140,m,a,y,o,0,1,0,0,0,Skateboard,0,0
1368,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,141,m,a,y,o,0,1,0,0,0,Skateboard,0,0
1369,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,142,f,a,n,w,1,0,0,0,0,,0,0
1370,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,143,m,a,y,w,1,0,0,0,0,,0,0
1371,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,144,f,a,y,w,1,0,0,0,0,,0,0
1372,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,145,f,a,n,c,0,1,0,0,0,,0,0
1373,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,146,m,a,n,w,1,0,0,0,0,,0,0
1374,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,147,f,a,y,w,1,0,0,0,0,,0,0
1375,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,148,m,a,y,w,1,0,0,0,0,,0,0
1376,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,149,m,a,n,c,0,1,0,0,0,,0,0
1377,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,150,m,a,n,c,0,1,0,0,0,,0,0
1378,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,151,m,a,y,w,1,0,0,0,0,,0,0
1379,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,152,m,a,y,w,1,0,0,0,0,,0,0
1380,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,153,m,a,y,w,1,0,0,0,0,,0,0
1381,KL,Rio Grande St,5/2/21,Afternoon,Sunny,88F,154,m,a,n,c,0,1,0,0,0,,0,0
1382,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,1,m,a,n,w,1,0,0,0,0,,0,0
1383,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,2,m,a,n,o,0,1,0,0,0,Skateboard,0,0
1384,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,3,f,a,n,r,0,1,0,0,0,,1,0
1385,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,4,m,a,n,c,0,1,0,0,0,,0,0
1386,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,5,m,a,y,w,1,0,0,0,0,,0,0
1387,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,6,m,a,y,w,1,0,0,0,0,,0,0
1388,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,7,m,a,y,w,1,0,0,0,0,,0,0
1389,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,8,f,a,n,w,1,0,0,0,0,,0,0
1390,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,9,m,a,y,w,1,0,0,0,0,,0,0
1393,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,12,m,a,y,w,1,0,0,0,0,,0,0
1395,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,14,f,a,y,w,1,0,0,0,0,,0,0
1396,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,15,f,a,y,w,1,0,0,0,0,,0,0
1397,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,16,f,a,n,r,0,1,0,0,0,,1,0
1398,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,17,m,a,n,w,1,0,0,0,0,,0,0
1399,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,18,m,a,n,c,0,1,0,0,0,,0,0
1400,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,19,f,a,n,w,1,0,0,0,0,,0,0
1401,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,20,f,a,n,c,0,0,1,0,0,,1,0
1402,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,21,m,a,n,c,0,1,0,0,0,,0,0
1403,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,22,m,a,n,w,1,0,0,0,0,,0,0
1404,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,23,m,a,n,r,0,1,0,0,0,,1,0
1405,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,24,f,a,n,dw,1,0,0,0,0,,0,0
1406,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,25,f,a,n,r,1,0,0,0,0,,0,0
1407,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,26,f,a,y,w,1,0,0,0,0,,0,0
1408,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,27,f,a,y,w,1,0,0,0,0,,0,0
1409,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,28,f,a,n,dw,1,0,0,0,0,,0,0
1411,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,30,m,a,n,c,0,1,0,0,0,,0,0
1413,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,32,f,a,n,w,1,0,0,0,0,,0,0
1414,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,33,f,a,n,w,1,0,0,0,0,,0,0
1415,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,34,m,a,n,w,1,0,0,0,0,,0,0
1416,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,35,m,a,n,c,0,1,0,0,0,,0,0
1417,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,36,f,a,n,w,1,0,0,0,0,,0,0
1418,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,37,m,a,y,w,1,0,0,0,0,,0,0
1419,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,38,f,a,y,w,1,0,0,0,0,,0,0
1420,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,39,m,a,n,w,1,0,0,0,0,,0,0
1422,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,41,m,a,n,o,0,1,0,0,0,Skateboard,0,0
1424,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,43,f,a,n,w,1,0,0,0,0,,0,0
1425,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,44,m,a,n,e,0,1,0,0,0,,0,0
1427,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,46,f,a,n,w,1,0,0,0,0,,0,0
1428,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,47,m,a,n,e,0,1,0,0,0,,0,0
1429,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,48,f,a,n,w,1,0,0,0,0,,0,0
1430,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,49,m,a,n,e,0,1,0,0,0,,0,0
1431,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,50,f,a,n,w,1,0,0,0,0,,0,0
1433,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,52,m,a,n,c,0,1,0,0,0,,0,0
1434,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,53,m,a,n,r,0,1,0,0,0,,1,0
1436,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,55,m,a,n,r,0,1,0,0,0,,1,0
1437,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,56,m,a,n,w,1,0,0,0,0,,0,0
1438,KB,Rio Grande St,5/5/21,Morning,Sunny,61F,57,f,a,n,r,0,0,1,0,0,,1,0
1439,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,1,m,a,n,w,0,1,0,0,0,,1,0
1440,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,2,m,a,n,c,0,1,0,0,0,,0,0
1443,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,5,m,a,y,w,1,0,0,0,0,,0,0
1444,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,6,m,a,y,w,1,0,0,0,0,,0,0
1445,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,7,m,a,n,w,1,0,0,0,0,,0,0
1447,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,9,f,a,n,o,0,1,0,0,0,Skateboard,0,0
1448,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,10,m,a,n,e,0,1,0,0,0,,0,0
1449,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,11,f,a,n,w,1,0,0,0,0,,0,0
1451,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,13,m,a,n,e,0,1,0,0,0,,0,0
1452,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,14,f,a,n,w,1,0,0,0,0,,0,0
1453,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,15,m,a,n,w,1,0,0,0,0,,0,0
1454,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,16,m,a,n,c,0,1,0,0,0,,0,0
1456,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,18,m,a,n,r,1,0,0,0,0,,0,0
1458,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,20,f,a,n,w,1,0,0,0,0,,0,0
1459,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,21,m,a,n,c,0,0,0,1,0,,1,0
1460,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,22,m,a,n,c,0,1,0,0,0,,0,0
1461,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,23,m,a,y,w,1,0,0,0,0,,0,0
1462,KL,Rio Grande St,5/5/21,Noon,Sunny,73F,24,m,a,y,w,1,0,0,0,0,,0,0
